GID,GO,EVIDENCE,Aspect
LotjaGi5g1v0094200.1,GO:0006352,ISS,P
LotjaGi5g1v0094400.1,GO:0071586,ISS,P
LotjaGi5g1v0095000.1,GO:0006355,ISS,P
LotjaGi5g1v0095000.1,GO:0009737,ISS,P
LotjaGi5g1v0095000.1,GO:0045893,ISS,P
LotjaGi5g1v0095400.1,GO:0045454,ISS,P
LotjaGi5g1v0095900.3,GO:0055085,ISS,P
LotjaGi5g1v0096700_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0097200.1,GO:0009733,ISS,P
LotjaGi5g1v0098000.1,GO:0042545,ISS,P
LotjaGi5g1v0098100.1,GO:0042545,ISS,P
LotjaGi5g1v0098100.2,GO:0042545,ISS,P
LotjaGi5g1v0098200.1,GO:0006355,ISS,P
LotjaGi5g1v0098200.2,GO:0006355,ISS,P
LotjaGi5g1v0098200.3,GO:0006355,ISS,P
LotjaGi5g1v0098300.1,GO:0006355,ISS,P
LotjaGi5g1v0098300.2,GO:0006355,ISS,P
LotjaGi5g1v0098700.1,GO:0007018,ISS,P
LotjaGi5g1v0098900.1,GO:0005975,ISS,P
LotjaGi5g1v0099000.1,GO:0006412,ISS,P
LotjaGi5g1v0100800_LC.1,GO:0007165,ISS,P
LotjaGi5g1v0100800_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0101900.1,GO:0006412,ISS,P
LotjaGi5g1v0101900.2,GO:0006412,ISS,P
LotjaGi5g1v0102000.1,GO:0006559,ISS,P
LotjaGi5g1v0102600.2,GO:0006355,ISS,P
LotjaGi5g1v0102700.1,GO:0055114,ISS,P
LotjaGi5g1v0102700.1,GO:0045454,ISS,P
LotjaGi5g1v0103000.1,GO:0006457,ISS,P
LotjaGi5g1v0103000.2,GO:0006457,ISS,P
LotjaGi5g1v0103000.3,GO:0006457,ISS,P
LotjaGi5g1v0104700.1,GO:0055114,ISS,P
LotjaGi5g1v0104700.1,GO:0006744,ISS,P
LotjaGi5g1v0104700.2,GO:0055114,ISS,P
LotjaGi5g1v0104700.2,GO:0006744,ISS,P
LotjaGi5g1v0104800.1,GO:0006887,ISS,P
LotjaGi5g1v0104800.2,GO:0006887,ISS,P
LotjaGi5g1v0105400.1,GO:0006355,ISS,P
LotjaGi5g1v0105800.1,GO:0016567,ISS,P
LotjaGi5g1v0105900.1,GO:0016567,ISS,P
LotjaGi5g1v0106000.1,GO:0006355,ISS,P
LotjaGi5g1v0106300.1,GO:0016192,ISS,P
LotjaGi5g1v0106400.1,GO:0006886,ISS,P
LotjaGi5g1v0106400.1,GO:0016192,ISS,P
LotjaGi5g1v0106700.1,GO:0006355,ISS,P
LotjaGi5g1v0107000.1,GO:0032366,ISS,P
LotjaGi5g1v0107000.2,GO:0032366,ISS,P
LotjaGi5g1v0107400.1,GO:0097428,ISS,P
LotjaGi5g1v0107400.1,GO:0051259,ISS,P
LotjaGi5g1v0108200.1,GO:0005986,ISS,P
LotjaGi5g1v0108300.1,GO:0055114,ISS,P
LotjaGi5g1v0108300.1,GO:0016117,ISS,P
LotjaGi5g1v0108300.2,GO:0055114,ISS,P
LotjaGi5g1v0108300.3,GO:0055114,ISS,P
LotjaGi5g1v0108300.3,GO:0016117,ISS,P
LotjaGi5g1v0108300.4,GO:0055114,ISS,P
LotjaGi5g1v0108300.5,GO:0055114,ISS,P
LotjaGi5g1v0108300.6,GO:0055114,ISS,P
LotjaGi5g1v0108300.6,GO:0016117,ISS,P
LotjaGi5g1v0108300.7,GO:0055114,ISS,P
LotjaGi5g1v0108300.7,GO:0016117,ISS,P
LotjaGi5g1v0108300.8,GO:0055114,ISS,P
LotjaGi5g1v0108300.8,GO:0016117,ISS,P
LotjaGi5g1v0108700.1,GO:0006468,ISS,P
LotjaGi5g1v0108700.2,GO:0006468,ISS,P
LotjaGi5g1v0109300.1,GO:0006351,ISS,P
LotjaGi5g1v0111300_LC.1,GO:0000723,ISS,P
LotjaGi5g1v0111300_LC.1,GO:0006281,ISS,P
LotjaGi5g1v0112000.1,GO:0032259,ISS,P
LotjaGi5g1v0112400.1,GO:0006412,ISS,P
LotjaGi5g1v0112400.2,GO:0006412,ISS,P
LotjaGi5g1v0113300.1,GO:0006396,ISS,P
LotjaGi5g1v0113300.1,GO:0006397,ISS,P
LotjaGi5g1v0113900_LC.1,GO:0000723,ISS,P
LotjaGi5g1v0113900_LC.1,GO:0006281,ISS,P
LotjaGi5g1v0114700.1,GO:0007165,ISS,P
LotjaGi5g1v0117000.1,GO:0006511,ISS,P
LotjaGi5g1v0117000.1,GO:0007275,ISS,P
LotjaGi5g1v0117000.2,GO:0006511,ISS,P
LotjaGi5g1v0117000.2,GO:0007275,ISS,P
LotjaGi5g1v0117200.1,GO:0006355,ISS,P
LotjaGi5g1v0117200.2,GO:0006355,ISS,P
LotjaGi5g1v0117300.1,GO:0006979,ISS,P
LotjaGi5g1v0117300.1,GO:0055114,ISS,P
LotjaGi5g1v0117300.1,GO:0042744,ISS,P
LotjaGi5g1v0117500.1,GO:0006468,ISS,P
LotjaGi5g1v0117800.1,GO:0022904,ISS,P
LotjaGi5g1v0117900.1,GO:0015031,ISS,P
LotjaGi5g1v0118700.1,GO:0006813,ISS,P
LotjaGi5g1v0118700.1,GO:0006811,ISS,P
LotjaGi5g1v0118700.1,GO:0055085,ISS,P
LotjaGi5g1v0119000.1,GO:0006468,ISS,P
LotjaGi5g1v0119300.1,GO:0055114,ISS,P
LotjaGi5g1v0119500.1,GO:0006412,ISS,P
LotjaGi5g1v0119500.2,GO:0006412,ISS,P
LotjaGi5g1v0119900.1,GO:0006952,ISS,P
LotjaGi5g1v0119900.2,GO:0006952,ISS,P
LotjaGi5g1v0120200_LC.1,GO:0000723,ISS,P
LotjaGi5g1v0120200_LC.1,GO:0006281,ISS,P
LotjaGi5g1v0120200_LC.3,GO:0000723,ISS,P
LotjaGi5g1v0120200_LC.3,GO:0006281,ISS,P
LotjaGi5g1v0120200_LC.5,GO:0000723,ISS,P
LotjaGi5g1v0120200_LC.5,GO:0006281,ISS,P
LotjaGi5g1v0120400.1,GO:0006952,ISS,P
LotjaGi5g1v0120700.1,GO:0006952,ISS,P
LotjaGi5g1v0121700.1,GO:0006468,ISS,P
LotjaGi5g1v0121700.2,GO:0006468,ISS,P
LotjaGi5g1v0121900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0122500.1,GO:0017004,ISS,P
LotjaGi5g1v0122500.1,GO:0015886,ISS,P
LotjaGi5g1v0122600.1,GO:0015886,ISS,P
LotjaGi5g1v0122600.1,GO:0017004,ISS,P
LotjaGi5g1v0122800.1,GO:0022900,ISS,P
LotjaGi5g1v0122900.1,GO:0055114,ISS,P
LotjaGi5g1v0122900.2,GO:0055114,ISS,P
LotjaGi5g1v0123100.1,GO:0055114,ISS,P
LotjaGi5g1v0123600.1,GO:0046488,ISS,P
LotjaGi5g1v0123600.2,GO:0046488,ISS,P
LotjaGi5g1v0123600.3,GO:0046488,ISS,P
LotjaGi5g1v0123700.1,GO:0006468,ISS,P
LotjaGi5g1v0123700.2,GO:0006468,ISS,P
LotjaGi5g1v0123700.3,GO:0006468,ISS,P
LotjaGi5g1v0123900_LC.1,GO:0006470,ISS,P
LotjaGi5g1v0124500.1,GO:0030163,ISS,P
LotjaGi5g1v0124500.3,GO:0030163,ISS,P
LotjaGi5g1v0124600_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0124700.1,GO:0015074,ISS,P
LotjaGi5g1v0125100_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0125600_LC.1,GO:0007165,ISS,P
LotjaGi5g1v0125900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0126200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0126300_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0126700_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0127500_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0127900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128100_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128300_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128500_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128700_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128800_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0128900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129000_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129100_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129300_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129400.1,GO:0015074,ISS,P
LotjaGi5g1v0129500_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0129900.1,GO:0015074,ISS,P
LotjaGi5g1v0130000_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0130300_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0130500.1,GO:0006508,ISS,P
LotjaGi5g1v0131000.1,GO:0055114,ISS,P
LotjaGi5g1v0131200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0131500_LC.1,GO:0006355,ISS,P
LotjaGi5g1v0131600.1,GO:0006357,ISS,P
LotjaGi5g1v0131800_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0131900_LC.1,GO:0006355,ISS,P
LotjaGi5g1v0132000.1,GO:0006904,ISS,P
LotjaGi5g1v0132100.1,GO:0006355,ISS,P
LotjaGi5g1v0132300_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0132700.1,GO:0007018,ISS,P
LotjaGi5g1v0133000.1,GO:0055114,ISS,P
LotjaGi5g1v0133000.2,GO:0055114,ISS,P
LotjaGi5g1v0133200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0133400.1,GO:0000278,ISS,P
LotjaGi5g1v0133400.1,GO:0030261,ISS,P
LotjaGi5g1v0133400.1,GO:0007076,ISS,P
LotjaGi5g1v0133600.1,GO:0006397,ISS,P
LotjaGi5g1v0134000.1,GO:0055085,ISS,P
LotjaGi5g1v0134400.1,GO:0006415,ISS,P
LotjaGi5g1v0134400.2,GO:0006415,ISS,P
LotjaGi5g1v0134500_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0134600.1,GO:0009396,ISS,P
LotjaGi5g1v0134600.1,GO:0009058,ISS,P
LotjaGi5g1v0134600.2,GO:0009396,ISS,P
LotjaGi5g1v0134600.2,GO:0009058,ISS,P
LotjaGi5g1v0134600.3,GO:0009396,ISS,P
LotjaGi5g1v0134600.3,GO:0009058,ISS,P
LotjaGi5g1v0134600.4,GO:0009396,ISS,P
LotjaGi5g1v0134600.4,GO:0009058,ISS,P
LotjaGi5g1v0134600.5,GO:0009396,ISS,P
LotjaGi5g1v0134600.5,GO:0009058,ISS,P
LotjaGi5g1v0134600.7,GO:0009396,ISS,P
LotjaGi5g1v0134600.7,GO:0009058,ISS,P
LotjaGi5g1v0135000.1,GO:0006281,ISS,P
LotjaGi5g1v0135100.1,GO:0006487,ISS,P
LotjaGi5g1v0135100.1,GO:0006488,ISS,P
LotjaGi5g1v0135100.2,GO:0006487,ISS,P
LotjaGi5g1v0135100.2,GO:0006488,ISS,P
LotjaGi5g1v0135800.1,GO:0007165,ISS,P
LotjaGi5g1v0135900.1,GO:0046294,ISS,P
LotjaGi5g1v0136100.1,GO:0070588,ISS,P
LotjaGi5g1v0136100.2,GO:0070588,ISS,P
LotjaGi5g1v0136400.1,GO:0006355,ISS,P
LotjaGi5g1v0136400.1,GO:0045944,ISS,P
LotjaGi5g1v0136500.1,GO:0006355,ISS,P
LotjaGi5g1v0136500.1,GO:0070897,ISS,P
LotjaGi5g1v0136500.2,GO:0006355,ISS,P
LotjaGi5g1v0136500.2,GO:0070897,ISS,P
LotjaGi5g1v0136800_LC.1,GO:0006355,ISS,P
LotjaGi5g1v0136900_LC.2,GO:0009058,ISS,P
LotjaGi5g1v0136900_LC.3,GO:0009058,ISS,P
LotjaGi5g1v0136900_LC.6,GO:0009058,ISS,P
LotjaGi5g1v0136900_LC.7,GO:0009058,ISS,P
LotjaGi5g1v0137700.1,GO:0019430,ISS,P
LotjaGi5g1v0137700.1,GO:0055114,ISS,P
LotjaGi5g1v0137700.1,GO:0045454,ISS,P
LotjaGi5g1v0137700.2,GO:0019430,ISS,P
LotjaGi5g1v0137700.2,GO:0055114,ISS,P
LotjaGi5g1v0137700.2,GO:0045454,ISS,P
LotjaGi5g1v0138400.1,GO:0051017,ISS,P
LotjaGi5g1v0138400.2,GO:0051017,ISS,P
LotjaGi5g1v0138400.3,GO:0051017,ISS,P
LotjaGi5g1v0138400.5,GO:0051017,ISS,P
LotjaGi5g1v0139300.1,GO:0006412,ISS,P
LotjaGi5g1v0139300.2,GO:0006412,ISS,P
LotjaGi5g1v0139800.1,GO:0006468,ISS,P
LotjaGi5g1v0140300.1,GO:0006470,ISS,P
LotjaGi5g1v0140300.2,GO:0006470,ISS,P
LotjaGi5g1v0140500.1,GO:0006418,ISS,P
LotjaGi5g1v0140500.2,GO:0006418,ISS,P
LotjaGi5g1v0140500.3,GO:0006418,ISS,P
LotjaGi5g1v0140900.1,GO:0009793,ISS,P
LotjaGi5g1v0141300.1,GO:0050832,ISS,P
LotjaGi5g1v0141300.2,GO:0050832,ISS,P
LotjaGi5g1v0141300.3,GO:0050832,ISS,P
LotjaGi5g1v0142000_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0142500.1,GO:0006468,ISS,P
LotjaGi5g1v0142700.1,GO:0000902,ISS,P
LotjaGi5g1v0143000_LC.1,GO:0000723,ISS,P
LotjaGi5g1v0143000_LC.1,GO:0006281,ISS,P
LotjaGi5g1v0143400.1,GO:0006355,ISS,P
LotjaGi5g1v0143400.1,GO:0006351,ISS,P
LotjaGi5g1v0143400.2,GO:0006355,ISS,P
LotjaGi5g1v0143400.2,GO:0006351,ISS,P
LotjaGi5g1v0143500_LC.1,GO:0006351,ISS,P
LotjaGi5g1v0143500_LC.2,GO:0006351,ISS,P
LotjaGi5g1v0143500_LC.3,GO:0006351,ISS,P
LotjaGi5g1v0143700_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0144000.1,GO:0055114,ISS,P
LotjaGi5g1v0144000.2,GO:0055114,ISS,P
LotjaGi5g1v0144400.1,GO:0055114,ISS,P
LotjaGi5g1v0144500.1,GO:0055114,ISS,P
LotjaGi5g1v0144600.1,GO:0055114,ISS,P
LotjaGi5g1v0144600.2,GO:0055114,ISS,P
LotjaGi5g1v0144700.1,GO:0055114,ISS,P
LotjaGi5g1v0144900.1,GO:0006468,ISS,P
LotjaGi5g1v0145500.1,GO:0016192,ISS,P
LotjaGi5g1v0145500.2,GO:0016192,ISS,P
LotjaGi5g1v0145500.3,GO:0016192,ISS,P
LotjaGi5g1v0145500.4,GO:0016192,ISS,P
LotjaGi5g1v0146200_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0147100.1,GO:0006468,ISS,P
LotjaGi5g1v0147200.1,GO:0055085,ISS,P
LotjaGi5g1v0147300.1,GO:0006508,ISS,P
LotjaGi5g1v0147300.2,GO:0006508,ISS,P
LotjaGi5g1v0147900.1,GO:0006351,ISS,P
LotjaGi5g1v0148800.1,GO:0006486,ISS,P
LotjaGi5g1v0149900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0150300.1,GO:0045454,ISS,P
LotjaGi5g1v0150700.1,GO:0015979,ISS,P
LotjaGi5g1v0150900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0151000.1,GO:0055114,ISS,P
LotjaGi5g1v0151600.1,GO:0006468,ISS,P
LotjaGi5g1v0151800.1,GO:0045944,ISS,P
LotjaGi5g1v0152000.2,GO:0006633,ISS,P
LotjaGi5g1v0152100.1,GO:0055114,ISS,P
LotjaGi5g1v0152100.1,GO:0006069,ISS,P
LotjaGi5g1v0152100.2,GO:0055114,ISS,P
LotjaGi5g1v0152100.3,GO:0055114,ISS,P
LotjaGi5g1v0152100.3,GO:0006069,ISS,P
LotjaGi5g1v0152400.1,GO:0055085,ISS,P
LotjaGi5g1v0152400.2,GO:0055085,ISS,P
LotjaGi5g1v0152600.1,GO:0006486,ISS,P
LotjaGi5g1v0152600.2,GO:0006486,ISS,P
LotjaGi5g1v0152600.3,GO:0006486,ISS,P
LotjaGi5g1v0152700.1,GO:0015979,ISS,P
LotjaGi5g1v0152800.1,GO:0006468,ISS,P
LotjaGi5g1v0152900.1,GO:0006355,ISS,P
LotjaGi5g1v0153400.1,GO:0034968,ISS,P
LotjaGi5g1v0153700.1,GO:0006412,ISS,P
LotjaGi5g1v0154200.1,GO:0030244,ISS,P
LotjaGi5g1v0154200.2,GO:0030244,ISS,P
LotjaGi5g1v0154200.3,GO:0030244,ISS,P
LotjaGi5g1v0154600.1,GO:0006099,ISS,P
LotjaGi5g1v0155200.1,GO:0006352,ISS,P
LotjaGi5g1v0155200.1,GO:0044237,ISS,P
LotjaGi5g1v0155300.1,GO:0006468,ISS,P
LotjaGi5g1v0155300.2,GO:0006468,ISS,P
LotjaGi5g1v0156800.1,GO:0006468,ISS,P
LotjaGi5g1v0156800.2,GO:0006468,ISS,P
LotjaGi5g1v0156800.3,GO:0006468,ISS,P
LotjaGi5g1v0156800.4,GO:0006468,ISS,P
LotjaGi5g1v0157300.1,GO:0006897,ISS,P
LotjaGi5g1v0157700.1,GO:0006487,ISS,P
LotjaGi5g1v0158000.1,GO:0006355,ISS,P
LotjaGi5g1v0158600.1,GO:0055114,ISS,P
LotjaGi5g1v0158600.2,GO:0055114,ISS,P
LotjaGi5g1v0160400_LC.1,GO:0006355,ISS,P
LotjaGi5g1v0160400_LC.2,GO:0006355,ISS,P
LotjaGi5g1v0160400_LC.3,GO:0006355,ISS,P
LotjaGi5g1v0160600.1,GO:0006396,ISS,P
LotjaGi5g1v0160900.1,GO:0006812,ISS,P
LotjaGi5g1v0160900.1,GO:0055085,ISS,P
LotjaGi5g1v0161000.1,GO:0000398,ISS,P
LotjaGi5g1v0161000.2,GO:0000398,ISS,P
LotjaGi5g1v0161200.1,GO:0006355,ISS,P
LotjaGi5g1v0161200.2,GO:0006355,ISS,P
LotjaGi5g1v0161200.4,GO:0006355,ISS,P
LotjaGi5g1v0161200.5,GO:0006355,ISS,P
LotjaGi5g1v0161800.1,GO:0007050,ISS,P
LotjaGi5g1v0161800.2,GO:0007050,ISS,P
LotjaGi5g1v0162100.1,GO:0006508,ISS,P
LotjaGi5g1v0163000_LC.1,GO:0045944,ISS,P
LotjaGi5g1v0163200.1,GO:0008652,ISS,P
LotjaGi5g1v0163200.2,GO:0008652,ISS,P
LotjaGi5g1v0163400.2,GO:0006680,ISS,P
LotjaGi5g1v0163400.3,GO:0006680,ISS,P
LotjaGi5g1v0163400.5,GO:0006680,ISS,P
LotjaGi5g1v0163400.7,GO:0006680,ISS,P
LotjaGi5g1v0163400.8,GO:0006680,ISS,P
LotjaGi5g1v0163900.1,GO:0006979,ISS,P
LotjaGi5g1v0163900.1,GO:0055114,ISS,P
LotjaGi5g1v0164100.1,GO:0006396,ISS,P
LotjaGi5g1v0164300.1,GO:0008033,ISS,P
LotjaGi5g1v0164700.1,GO:0009058,ISS,P
LotjaGi5g1v0164800.1,GO:0009058,ISS,P
LotjaGi5g1v0165100.1,GO:0009058,ISS,P
LotjaGi5g1v0165100.2,GO:0009058,ISS,P
LotjaGi5g1v0165200.1,GO:0006508,ISS,P
LotjaGi5g1v0165300.1,GO:0006508,ISS,P
LotjaGi5g1v0165400_LC.1,GO:0016042,ISS,P
LotjaGi5g1v0165500.1,GO:0006508,ISS,P
LotjaGi5g1v0165600.1,GO:0006396,ISS,P
LotjaGi5g1v0165600.2,GO:0006396,ISS,P
LotjaGi5g1v0165800.1,GO:0015743,ISS,P
LotjaGi5g1v0166000_LC.2,GO:0015074,ISS,P
LotjaGi5g1v0166000_LC.4,GO:0015074,ISS,P
LotjaGi5g1v0166400.2,GO:0007005,ISS,P
LotjaGi5g1v0166900.1,GO:0006351,ISS,P
LotjaGi5g1v0166900.2,GO:0006351,ISS,P
LotjaGi5g1v0167300.1,GO:0006629,ISS,P
LotjaGi5g1v0167500.1,GO:0006412,ISS,P
LotjaGi5g1v0169400.1,GO:0055114,ISS,P
LotjaGi5g1v0169500.1,GO:0006869,ISS,P
LotjaGi5g1v0169700.1,GO:0006412,ISS,P
LotjaGi5g1v0169700.3,GO:0006412,ISS,P
LotjaGi5g1v0169900.1,GO:0046856,ISS,P
LotjaGi5g1v0169900.2,GO:0046856,ISS,P
LotjaGi5g1v0169900.3,GO:0046856,ISS,P
LotjaGi5g1v0169900.4,GO:0046856,ISS,P
LotjaGi5g1v0170400.1,GO:0008272,ISS,P
LotjaGi5g1v0170400.1,GO:0055085,ISS,P
LotjaGi5g1v0170400.2,GO:0008272,ISS,P
LotjaGi5g1v0170400.2,GO:0055085,ISS,P
LotjaGi5g1v0170500.1,GO:0006468,ISS,P
LotjaGi5g1v0170500.2,GO:0006468,ISS,P
LotjaGi5g1v0171300.1,GO:0006468,ISS,P
LotjaGi5g1v0171300.1,GO:0006470,ISS,P
LotjaGi5g1v0171300.2,GO:0006468,ISS,P
LotjaGi5g1v0171300.2,GO:0006470,ISS,P
LotjaGi5g1v0171300.3,GO:0006468,ISS,P
LotjaGi5g1v0171300.3,GO:0006470,ISS,P
LotjaGi5g1v0171300.4,GO:0006468,ISS,P
LotjaGi5g1v0171300.4,GO:0006470,ISS,P
LotjaGi5g1v0171400.1,GO:0006355,ISS,P
LotjaGi5g1v0171900_LC.1,GO:0015074,ISS,P
LotjaGi5g1v0172800.1,GO:0006508,ISS,P
LotjaGi5g1v0173000.1,GO:0006412,ISS,P
LotjaGi5g1v0173000.2,GO:0006412,ISS,P
LotjaGi5g1v0173600.1,GO:0032259,ISS,P
LotjaGi5g1v0173700.1,GO:0007186,ISS,P
LotjaGi5g1v0173800.1,GO:0051513,ISS,P
LotjaGi5g1v0174200.1,GO:0006486,ISS,P
LotjaGi5g1v0174600.1,GO:0006260,ISS,P
LotjaGi5g1v0174600.2,GO:0006260,ISS,P
LotjaGi5g1v0174700.1,GO:0006355,ISS,P
LotjaGi5g1v0174800.1,GO:0006355,ISS,P
LotjaGi5g1v0175000.1,GO:0006629,ISS,P
LotjaGi5g1v0175100.1,GO:0045454,ISS,P
LotjaGi5g1v0175100.1,GO:0055114,ISS,P
LotjaGi5g1v0175100.1,GO:0006749,ISS,P
LotjaGi5g1v0175100.2,GO:0045454,ISS,P
LotjaGi5g1v0175100.2,GO:0055114,ISS,P
LotjaGi5g1v0175200.1,GO:0006629,ISS,P
LotjaGi5g1v0175300.1,GO:0015979,ISS,P
LotjaGi5g1v0175900.1,GO:0006614,ISS,P
LotjaGi5g1v0175900.1,GO:0045900,ISS,P
LotjaGi5g1v0176000.1,GO:0006355,ISS,P
LotjaGi5g1v0176100.1,GO:0006412,ISS,P
LotjaGi5g1v0176100.2,GO:0006412,ISS,P
LotjaGi5g1v0176500_LC.1,GO:0006334,ISS,P
LotjaGi5g1v0176700_LC.1,GO:0055085,ISS,P
LotjaGi5g1v0177700.1,GO:0055114,ISS,P
LotjaGi5g1v0177900.1,GO:0006414,ISS,P
LotjaGi5g1v0179200.1,GO:0006629,ISS,P
LotjaGi5g1v0179200.2,GO:0006629,ISS,P
LotjaGi5g1v0179400.1,GO:0055114,ISS,P
LotjaGi5g1v0179500.1,GO:0055114,ISS,P
LotjaGi5g1v0179500.2,GO:0055114,ISS,P
LotjaGi5g1v0179500.3,GO:0055114,ISS,P
LotjaGi5g1v0179500.4,GO:0055114,ISS,P
LotjaGi5g1v0179600.1,GO:0055114,ISS,P
LotjaGi5g1v0179600.2,GO:0055114,ISS,P
LotjaGi5g1v0179600.3,GO:0055114,ISS,P
LotjaGi5g1v0179800.1,GO:0006914,ISS,P
LotjaGi5g1v0180000.1,GO:0006355,ISS,P
LotjaGi5g1v0180100.1,GO:0006355,ISS,P
LotjaGi5g1v0180200.1,GO:0006355,ISS,P
LotjaGi5g1v0180400.1,GO:0006355,ISS,P
LotjaGi5g1v0180600.1,GO:0006355,ISS,P
LotjaGi5g1v0180700.1,GO:0006817,ISS,P
LotjaGi5g1v0180700.1,GO:0055085,ISS,P
LotjaGi5g1v0180700.2,GO:0055085,ISS,P
LotjaGi5g1v0180700.5,GO:0006817,ISS,P
LotjaGi5g1v0180700.5,GO:0055085,ISS,P
LotjaGi5g1v0180700.6,GO:0006817,ISS,P
LotjaGi5g1v0180700.6,GO:0055085,ISS,P
LotjaGi5g1v0181700.3,GO:0051276,ISS,P
LotjaGi5g1v0181700.4,GO:0051276,ISS,P
LotjaGi5g1v0181700.5,GO:0051276,ISS,P
LotjaGi5g1v0181800.1,GO:0006508,ISS,P
LotjaGi5g1v0181900.1,GO:0006353,ISS,P
LotjaGi5g1v0182000.1,GO:0016567,ISS,P
LotjaGi5g1v0182400.1,GO:0000160,ISS,P
LotjaGi5g1v0182400.1,GO:0007165,ISS,P
LotjaGi5g1v0182400.1,GO:0009723,ISS,P
LotjaGi5g1v0182400.3,GO:0000160,ISS,P
LotjaGi5g1v0183400.1,GO:0055114,ISS,P
LotjaGi5g1v0183500.1,GO:0006338,ISS,P
LotjaGi5g1v0184300.1,GO:0006355,ISS,P
LotjaGi5g1v0184400.1,GO:0006355,ISS,P
LotjaGi5g1v0184700.1,GO:0006355,ISS,P
LotjaGi5g1v0184700.2,GO:0006355,ISS,P
LotjaGi5g1v0184900_LC.1,GO:0008652,ISS,P
LotjaGi5g1v0185300.1,GO:0006817,ISS,P
LotjaGi5g1v0185300.1,GO:0055085,ISS,P
LotjaGi5g1v0185400.1,GO:0006817,ISS,P
LotjaGi5g1v0185400.1,GO:0055085,ISS,P
LotjaGi5g1v0185400.2,GO:0006817,ISS,P
LotjaGi5g1v0185400.2,GO:0055085,ISS,P
LotjaGi5g1v0185700.1,GO:0006662,ISS,P
LotjaGi5g1v0185700.1,GO:0045454,ISS,P
LotjaGi5g1v0185800.1,GO:0006351,ISS,P
LotjaGi5g1v0186400.1,GO:0000373,ISS,P
LotjaGi5g1v0187000.1,GO:0006302,ISS,P
LotjaGi5g1v0187000.1,GO:0006310,ISS,P
LotjaGi5g1v0187100.1,GO:0000226,ISS,P
LotjaGi5g1v0187100.1,GO:0007020,ISS,P
LotjaGi5g1v0187300.1,GO:0055085,ISS,P
LotjaGi5g1v0187400.1,GO:0055085,ISS,P
LotjaGi5g1v0188900.1,GO:0055114,ISS,P
LotjaGi5g1v0189100.1,GO:0007018,ISS,P
LotjaGi5g1v0189300.1,GO:0120009,ISS,P
LotjaGi5g1v0189400.1,GO:0006412,ISS,P
LotjaGi5g1v0189500.1,GO:0006470,ISS,P
LotjaGi5g1v0189800.1,GO:0045944,ISS,P
LotjaGi5g1v0190200.1,GO:0006468,ISS,P
LotjaGi5g1v0190200.2,GO:0006468,ISS,P
LotjaGi5g1v0190200.3,GO:0006468,ISS,P
LotjaGi5g1v0190300.1,GO:0006468,ISS,P
LotjaGi5g1v0190300.2,GO:0006468,ISS,P
LotjaGi5g1v0190900.1,GO:0055114,ISS,P
LotjaGi5g1v0190900.1,GO:0006108,ISS,P
LotjaGi5g1v0190900.1,GO:0019752,ISS,P
LotjaGi5g1v0190900.1,GO:0005975,ISS,P
LotjaGi5g1v0190900.2,GO:0055114,ISS,P
LotjaGi5g1v0190900.2,GO:0006108,ISS,P
LotjaGi5g1v0190900.2,GO:0019752,ISS,P
LotjaGi5g1v0190900.2,GO:0005975,ISS,P
LotjaGi5g1v0191100.1,GO:0030042,ISS,P
LotjaGi5g1v0191100.2,GO:0030042,ISS,P
LotjaGi5g1v0191200.1,GO:0009785,ISS,P
